region,AIC,BIC,HaQ
431,25.5686,28.4773,26.7362
432,31.0993,33.9816,32.2563
433,25.9123,28.821,27.0799
434,20.8406,23.7493,22.0082
435,27.0185,29.9272,28.1861
436,25.0221,27.9308,26.1897
437,23.2425,26.1513,24.4102
438,22.7392,25.6479,23.9068
439,24.0779,26.9867,25.2456
440,22.9387,25.8475,24.1063
441,20.6078,23.5166,21.7754
442,22.4263,25.3351,23.594
443,39.1654,42.0741,40.333
444,28.2042,31.113,29.3718
445,23.7754,26.6576,24.9324
446,25.2834,28.1922,26.4511
447,30.7899,33.6722,31.9469
448,27.1407,30.0494,28.3083
449,33.2405,36.1492,34.4081
450,30.2433,33.152,31.4109
451,27.8249,30.7337,28.9926
452,27.3164,30.2251,28.484
453,33.868,36.7767,35.0356
454,27.5256,30.4344,28.6933
455,29.2807,32.1894,30.4483
456,27.0713,29.9801,28.239
457,32.3116,35.2203,33.4792
458,31.3243,34.2331,32.492
459,23.2471,26.1558,24.4147
460,25.0588,27.9675,26.2264
461,34.9685,37.8772,36.1361
462,17.3365,20.2452,18.5041
463,29.2126,32.1213,30.3802
464,28.8323,31.741,29.9999
465,25.816,28.7247,26.9836
466,26.2182,29.1269,27.3858
467,25.6469,28.5292,26.804
468,25.4562,28.3385,26.6132
469,27.0804,29.9891,28.248
470,21.1911,24.0998,22.3587
471,22.4516,25.3603,23.6192
472,24.7976,27.7063,25.9652
473,26.2274,29.1361,27.395
474,24.6502,27.559,25.8179
475,29.4049,32.3136,30.5725
476,27.3132,30.222,28.4809
477,23.0644,25.9731,24.232
478,21.9978,24.9065,23.1654
479,26.7917,29.7004,27.9593
480,30.9804,33.8891,32.148
481,32.0918,35.0005,33.2594
482,23.0449,25.9537,24.2126
483,26.971,29.8797,28.1386
484,21.1104,24.0191,22.278
485,32.542,35.4242,33.699
486,30.1395,33.0482,31.3071
487,23.7123,26.5946,24.8693
488,27.4447,30.3535,28.6124
489,29.1959,32.1046,30.3635
490,28.327,31.2357,29.4946
491,36.3633,39.272,37.5309
492,29.0627,31.9714,30.2303
493,23.7665,26.6752,24.9341
494,27.1505,30.0593,28.3182
495,24.7037,27.6124,25.8713
496,25.6646,28.5733,26.8322
497,24.0891,26.9978,25.2567
498,29.5319,32.4407,30.6996
499,21.656,24.5648,22.8237
500,28.7417,31.6505,29.9094
501,25.4917,28.374,26.6487
502,25.5359,28.4182,26.6929
503,28.449,31.3577,29.6166
504,35.5601,38.4689,36.7277
505,26.0781,28.9604,27.2351
506,26.749,29.6577,27.9166
507,29.8174,32.7261,30.985
508,27.6232,30.5319,28.7908
509,24.3545,27.2632,25.5221
510,32.8428,35.7516,34.0105
511,29.632,32.5407,30.7996
512,25.8217,28.7304,26.9893
513,27.2126,30.1213,28.3802
514,25.8227,28.7315,26.9904
515,28.9566,31.8653,30.1242
516,26.8498,29.7585,28.0174
517,29.8234,32.7321,30.991
518,27.0387,29.9474,28.2063
519,22.1003,25.009,23.2679
520,26.485,29.3937,27.6526
521,25.6044,28.5131,26.772
522,25.2399,28.1486,26.4075
523,25.2606,28.1694,26.4283
524,30.686,33.5947,31.8536
525,27.6277,30.5364,28.7953
526,19.7421,22.6509,20.9098
527,21.4331,24.3419,22.6008
528,37.4962,40.405,38.6639
529,26.2389,29.1477,27.4066
530,27.3746,30.2833,28.5422
531,22.3156,25.1979,23.4726
532,30.9927,33.9015,32.1604
533,24.5991,27.5078,25.7667
534,26.0566,28.9654,27.2243
535,24.3137,27.2225,25.4814
536,20.8039,23.7127,21.9716
537,27.4384,30.3471,28.606
538,22.7931,25.7018,23.9607
539,31.4344,34.3167,32.5914
540,30.5192,33.4279,31.6868
541,21.4898,24.3985,22.6574
542,28.0356,30.9444,29.2032
543,36.6983,39.607,37.8659
544,22.275,25.1573,23.432
545,28.9139,31.8227,30.0816
546,33.4599,36.3686,34.6275
547,28.5503,31.4591,29.7179
548,30.654,33.5627,31.8216
549,23.5549,26.4636,24.7225
550,27.6134,30.4957,28.7704
551,28.5137,31.4224,29.6813
552,39.3893,42.2981,40.557
